recette_id,nom,description,couleur_hex,collection,Rang,ligne,format,nb_unites,instructions,notes,ingredient_type,ingredient_nom,quantite_g,cout_ingredient,cure,prix_vente,image_url,statut,image_url_noel,colsSecondaires,desc_emballage,Surgras,ingredient_inci
8,BOMBE BAIN DOUCE PENSÉE,"Douce pensée transforme le bain en un rituel floral et sensuel. Le géranium rosat équilibre, l'ylang-ylang enveloppe d'une chaleur presque tropicale.",#E76877,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Secs,Acide citrique en poudre,55,0,0,0,,public,,,Géranium rosat et ylang-ylang — une effervescence florale chaude et enveloppante.,,CITRIC ACID
8,BOMBE BAIN DOUCE PENSÉE,"Douce pensée transforme le bain en un rituel floral et sensuel. Le géranium rosat équilibre, l'ylang-ylang enveloppe d'une chaleur presque tropicale.",#E76877,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Secs,Bicarbonate de soude,115,0,0,0,,public,,,Géranium rosat et ylang-ylang — une effervescence florale chaude et enveloppante.,,Sodium bicarbonate
8,BOMBE BAIN DOUCE PENSÉE,"Douce pensée transforme le bain en un rituel floral et sensuel. Le géranium rosat équilibre, l'ylang-ylang enveloppe d'une chaleur presque tropicale.",#E76877,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Liquides,Eau,10,0,0,0,,public,,,Géranium rosat et ylang-ylang — une effervescence florale chaude et enveloppante.,,Aqua
8,BOMBE BAIN DOUCE PENSÉE,"Douce pensée transforme le bain en un rituel floral et sensuel. Le géranium rosat équilibre, l'ylang-ylang enveloppe d'une chaleur presque tropicale.",#E76877,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Secs,Fécule de maïs,55,0,0,0,,public,,,Géranium rosat et ylang-ylang — une effervescence florale chaude et enveloppante.,,Zea mays (corn) starch
8,BOMBE BAIN DOUCE PENSÉE,"Douce pensée transforme le bain en un rituel floral et sensuel. Le géranium rosat équilibre, l'ylang-ylang enveloppe d'une chaleur presque tropicale.",#E76877,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Huiles essentielles,HE géranium rosat,"0,5",0,0,0,,public,,,Géranium rosat et ylang-ylang — une effervescence florale chaude et enveloppante.,,pelargonium graveolens flower oil
8,BOMBE BAIN DOUCE PENSÉE,"Douce pensée transforme le bain en un rituel floral et sensuel. Le géranium rosat équilibre, l'ylang-ylang enveloppe d'une chaleur presque tropicale.",#E76877,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Huiles essentielles,HE ylang-ylang,"0,5",0,0,0,,public,,,Géranium rosat et ylang-ylang — une effervescence florale chaude et enveloppante.,,Cananga Odorata (Ylang Ylang) Flower Oil
8,BOMBE BAIN DOUCE PENSÉE,"Douce pensée transforme le bain en un rituel floral et sensuel. Le géranium rosat équilibre, l'ylang-ylang enveloppe d'une chaleur presque tropicale.",#E76877,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Huiles,Huile végétale amande douce,45,0,0,0,,public,,,Géranium rosat et ylang-ylang — une effervescence florale chaude et enveloppante.,,Prunus amygdalus
8,BOMBE BAIN DOUCE PENSÉE,"Douce pensée transforme le bain en un rituel floral et sensuel. Le géranium rosat équilibre, l'ylang-ylang enveloppe d'une chaleur presque tropicale.",#E76877,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Secs,Sel d'Epsom,50,0,0,0,,public,,,Géranium rosat et ylang-ylang — une effervescence florale chaude et enveloppante.,,Magnesium sulfate
9,BOMBE BAIN NUAGE DE LAVANDE,"Nuage de lavande n'a pas besoin de complices. La lavande se déploie dans l'effervescence, enveloppe le bain d'un voile apaisant et profond.",#7F68CA,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Secs,Acide citrique en poudre,55,0,0,0,,public,,,La lavande à l'état pur — une effervescence douce pour un bain tout en quiétude.,,CITRIC ACID
9,BOMBE BAIN NUAGE DE LAVANDE,"Nuage de lavande n'a pas besoin de complices. La lavande se déploie dans l'effervescence, enveloppe le bain d'un voile apaisant et profond.",#7F68CA,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Secs,Bicarbonate de soude,115,0,0,0,,public,,,La lavande à l'état pur — une effervescence douce pour un bain tout en quiétude.,,Sodium bicarbonate
9,BOMBE BAIN NUAGE DE LAVANDE,"Nuage de lavande n'a pas besoin de complices. La lavande se déploie dans l'effervescence, enveloppe le bain d'un voile apaisant et profond.",#7F68CA,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Liquides,Eau,10,0,0,0,,public,,,La lavande à l'état pur — une effervescence douce pour un bain tout en quiétude.,,Aqua
9,BOMBE BAIN NUAGE DE LAVANDE,"Nuage de lavande n'a pas besoin de complices. La lavande se déploie dans l'effervescence, enveloppe le bain d'un voile apaisant et profond.",#7F68CA,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Secs,Fécule de maïs,55,0,0,0,,public,,,La lavande à l'état pur — une effervescence douce pour un bain tout en quiétude.,,Zea mays (corn) starch
9,BOMBE BAIN NUAGE DE LAVANDE,"Nuage de lavande n'a pas besoin de complices. La lavande se déploie dans l'effervescence, enveloppe le bain d'un voile apaisant et profond.",#7F68CA,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Huiles essentielles,HE lavande,"0,5",0,0,0,,public,,,La lavande à l'état pur — une effervescence douce pour un bain tout en quiétude.,,lavandula angustifolia (lavender) oil
9,BOMBE BAIN NUAGE DE LAVANDE,"Nuage de lavande n'a pas besoin de complices. La lavande se déploie dans l'effervescence, enveloppe le bain d'un voile apaisant et profond.",#7F68CA,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Huiles,Huile végétale amande douce,45,0,0,0,,public,,,La lavande à l'état pur — une effervescence douce pour un bain tout en quiétude.,,Prunus amygdalus
9,BOMBE BAIN NUAGE DE LAVANDE,"Nuage de lavande n'a pas besoin de complices. La lavande se déploie dans l'effervescence, enveloppe le bain d'un voile apaisant et profond.",#7F68CA,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré,Ingrédients Secs,Sel d'Epsom,50,0,0,0,,public,,,La lavande à l'état pur — une effervescence douce pour un bain tout en quiétude.,,Magnesium sulfate
10,BOMBE BAIN VANILLE ET CITRON,"Vanille et citron, c'est le duo inattendu qui réchauffe et éveille à la fois. L'effervescence libère la douceur crémeuse de la vanille et l'éclat vif du citron dans un nuage gourmand et enveloppant.",#FFF8DC,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré / arôme de vanille à confirmer avec Chantal,Ingrédients Secs,Acide citrique en poudre,55,0,0,0,,public,,,La douceur de la vanille rencontre le pétillement du citron — un bain gourmand et lumineux.,,CITRIC ACID
10,BOMBE BAIN VANILLE ET CITRON,"Vanille et citron, c'est le duo inattendu qui réchauffe et éveille à la fois. L'effervescence libère la douceur crémeuse de la vanille et l'éclat vif du citron dans un nuage gourmand et enveloppant.",#FFF8DC,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré / arôme de vanille à confirmer avec Chantal,Ingrédients Secs,Bicarbonate de soude,115,0,0,0,,public,,,La douceur de la vanille rencontre le pétillement du citron — un bain gourmand et lumineux.,,Sodium bicarbonate
10,BOMBE BAIN VANILLE ET CITRON,"Vanille et citron, c'est le duo inattendu qui réchauffe et éveille à la fois. L'effervescence libère la douceur crémeuse de la vanille et l'éclat vif du citron dans un nuage gourmand et enveloppant.",#FFF8DC,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré / arôme de vanille à confirmer avec Chantal,Ingrédients Liquides,Eau,10,0,0,0,,public,,,La douceur de la vanille rencontre le pétillement du citron — un bain gourmand et lumineux.,,Aqua
10,BOMBE BAIN VANILLE ET CITRON,"Vanille et citron, c'est le duo inattendu qui réchauffe et éveille à la fois. L'effervescence libère la douceur crémeuse de la vanille et l'éclat vif du citron dans un nuage gourmand et enveloppant.",#FFF8DC,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré / arôme de vanille à confirmer avec Chantal,Ingrédients Secs,Fécule de maïs,55,0,0,0,,public,,,La douceur de la vanille rencontre le pétillement du citron — un bain gourmand et lumineux.,,Zea mays (corn) starch
10,BOMBE BAIN VANILLE ET CITRON,"Vanille et citron, c'est le duo inattendu qui réchauffe et éveille à la fois. L'effervescence libère la douceur crémeuse de la vanille et l'éclat vif du citron dans un nuage gourmand et enveloppant.",#FFF8DC,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré / arôme de vanille à confirmer avec Chantal,Huiles essentielles,HE citron,"0,5",0,0,0,,public,,,La douceur de la vanille rencontre le pétillement du citron — un bain gourmand et lumineux.,,citrus limon (lemon) peel oil
10,BOMBE BAIN VANILLE ET CITRON,"Vanille et citron, c'est le duo inattendu qui réchauffe et éveille à la fois. L'effervescence libère la douceur crémeuse de la vanille et l'éclat vif du citron dans un nuage gourmand et enveloppant.",#FFF8DC,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré / arôme de vanille à confirmer avec Chantal,Huiles,Huile végétale amande douce,45,0,0,0,,public,,,La douceur de la vanille rencontre le pétillement du citron — un bain gourmand et lumineux.,,Prunus amygdalus
10,BOMBE BAIN VANILLE ET CITRON,"Vanille et citron, c'est le duo inattendu qui réchauffe et éveille à la fois. L'effervescence libère la douceur crémeuse de la vanille et l'éclat vif du citron dans un nuage gourmand et enveloppant.",#FFF8DC,ÉMOLIA,,BOMBES DE BAIN,,3,,10g Eau = 2 c. à thé / 45g Huile végétale amande douce = 3 c. à table / 6g fleurs = 1 c. à table / Colorant ⚠️ à confirmer avec Chantal / 6g fleurs si désiré / arôme de vanille à confirmer avec Chantal,Ingrédients Secs,Sel d'Epsom,50,0,0,0,,public,,,La douceur de la vanille rencontre le pétillement du citron — un bain gourmand et lumineux.,,Magnesium sulfate
11,BOMBES DE BAIN PETIT NUAGE,"L'heure du bain devient une fête. Ces bombes douces et colorées transforment l'eau en une bulle de tendresse parfumée. Sans huile essentielle, sans sel d'Epsom, formulées pour les peaux délicates des tout-petits.",,ÉMOLIA,,BOMBES DE BAIN,,24,,Pas de sel d'Epsom ni de HE / 26g Huile végétale amande douce = 2 c. à table / 13g Beurre de karité fondu = 1 c. à table,Ingrédients Secs,Acide citrique en poudre,120,0,0,0,,public,,,,,CITRIC ACID
11,BOMBES DE BAIN PETIT NUAGE,"L'heure du bain devient une fête. Ces bombes douces et colorées transforment l'eau en une bulle de tendresse parfumée. Sans huile essentielle, sans sel d'Epsom, formulées pour les peaux délicates des tout-petits.",,ÉMOLIA,,BOMBES DE BAIN,,24,,Pas de sel d'Epsom ni de HE / 26g Huile végétale amande douce = 2 c. à table / 13g Beurre de karité fondu = 1 c. à table,Beurres,Beurre de karité,13,0,0,0,,public,,,,,
11,BOMBES DE BAIN PETIT NUAGE,"L'heure du bain devient une fête. Ces bombes douces et colorées transforment l'eau en une bulle de tendresse parfumée. Sans huile essentielle, sans sel d'Epsom, formulées pour les peaux délicates des tout-petits.",,ÉMOLIA,,BOMBES DE BAIN,,24,,Pas de sel d'Epsom ni de HE / 26g Huile végétale amande douce = 2 c. à table / 13g Beurre de karité fondu = 1 c. à table,Ingrédients Secs,Bicarbonate de soude,240,0,0,0,,public,,,,,Sodium bicarbonate
11,BOMBES DE BAIN PETIT NUAGE,"L'heure du bain devient une fête. Ces bombes douces et colorées transforment l'eau en une bulle de tendresse parfumée. Sans huile essentielle, sans sel d'Epsom, formulées pour les peaux délicates des tout-petits.",,ÉMOLIA,,BOMBES DE BAIN,,24,,Pas de sel d'Epsom ni de HE / 26g Huile végétale amande douce = 2 c. à table / 13g Beurre de karité fondu = 1 c. à table,Ingrédients Secs,Fécule de maïs,120,0,0,0,,public,,,,,Zea mays (corn) starch
11,BOMBES DE BAIN PETIT NUAGE,"L'heure du bain devient une fête. Ces bombes douces et colorées transforment l'eau en une bulle de tendresse parfumée. Sans huile essentielle, sans sel d'Epsom, formulées pour les peaux délicates des tout-petits.",,ÉMOLIA,,BOMBES DE BAIN,,24,,Pas de sel d'Epsom ni de HE / 26g Huile végétale amande douce = 2 c. à table / 13g Beurre de karité fondu = 1 c. à table,Huiles,Huile végétale amande douce,26,0,0,0,,public,,,,,Prunus amygdalus
12,BORÉAL,"Un savon qui semble né entre la lumière pâle du Nord et la respiration profonde des forêts anciennes. Le petitgrain apporte sa fraîcheur verte, le cèdre ancre dans le boisé, la palmarosa adoucit sans alourdir. L'argile jaune illumine, le charbon activé végétal crée ses marbrures sombres comme des ombres de sapins. Boréal, c'est le grand air capturé dans une barre de savon.",#7F6811,SAPONICA,1,SAVON,,9,,10g Argile jaune = 3 c. à thé / 11g Charbon activé végétal = 1 c. à thé / Moitié Sunset yellow et moitié Matcha,Argiles,Argile jaune,10,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/Bor%C3%A9al_iemqim.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/BorealNoel_bgg7as.jpg,,C'est la rencontre entre la fraîcheur des grands espaces et la chaleur intime du foyer.,0.08,Illite
12,BORÉAL,"Un savon qui semble né entre la lumière pâle du Nord et la respiration profonde des forêts anciennes. Le petitgrain apporte sa fraîcheur verte, le cèdre ancre dans le boisé, la palmarosa adoucit sans alourdir. L'argile jaune illumine, le charbon activé végétal crée ses marbrures sombres comme des ombres de sapins. Boréal, c'est le grand air capturé dans une barre de savon.",#7F6811,SAPONICA,1,SAVON,,9,,10g Argile jaune = 3 c. à thé / 11g Charbon activé végétal = 1 c. à thé / Moitié Sunset yellow et moitié Matcha,Beurres,Beurre de karité,65,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/Bor%C3%A9al_iemqim.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/BorealNoel_bgg7as.jpg,,C'est la rencontre entre la fraîcheur des grands espaces et la chaleur intime du foyer.,0.08,Butyrospermum parkii (Shea) Butter
12,BORÉAL,"Un savon qui semble né entre la lumière pâle du Nord et la respiration profonde des forêts anciennes. Le petitgrain apporte sa fraîcheur verte, le cèdre ancre dans le boisé, la palmarosa adoucit sans alourdir. L'argile jaune illumine, le charbon activé végétal crée ses marbrures sombres comme des ombres de sapins. Boréal, c'est le grand air capturé dans une barre de savon.",#7F6811,SAPONICA,1,SAVON,,9,,10g Argile jaune = 3 c. à thé / 11g Charbon activé végétal = 1 c. à thé / Moitié Sunset yellow et moitié Matcha,Colorants et Pigments,Charbon activé végétal,11,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/Bor%C3%A9al_iemqim.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/BorealNoel_bgg7as.jpg,,C'est la rencontre entre la fraîcheur des grands espaces et la chaleur intime du foyer.,0.08,Activated charcoal
12,BORÉAL,"Un savon qui semble né entre la lumière pâle du Nord et la respiration profonde des forêts anciennes. Le petitgrain apporte sa fraîcheur verte, le cèdre ancre dans le boisé, la palmarosa adoucit sans alourdir. L'argile jaune illumine, le charbon activé végétal crée ses marbrures sombres comme des ombres de sapins. Boréal, c'est le grand air capturé dans une barre de savon.",#7F6811,SAPONICA,1,SAVON,,9,,10g Argile jaune = 3 c. à thé / 11g Charbon activé végétal = 1 c. à thé / Moitié Sunset yellow et moitié Matcha,Ingrédients Liquides,Eau,184,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/Bor%C3%A9al_iemqim.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/BorealNoel_bgg7as.jpg,,C'est la rencontre entre la fraîcheur des grands espaces et la chaleur intime du foyer.,0.08,Aqua
